,RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,EB
8950,8951,15700424,Hsiao,461,0,0,35,5,0.0,1,1,1,54209.02,0,0.0
8951,8952,15636388,Abrego,702,1,0,23,7,98775.23,1,1,0,114603.96,0,0.8618832190000001
8952,8953,15713975,Gibson,565,1,0,47,10,139756.12,1,1,0,165849.49,1,0.842668374
8953,8954,15592925,Giordano,711,0.5,1,42,3,177626.77,3,0,1,16392.72,1,10.83571061
8954,8955,15581626,Mancini,664,0,1,54,8,0.0,1,1,1,162719.69,1,0.0
8955,8956,15641319,Afanasyeva,518,0.5,1,50,4,0.0,1,0,0,107112.25,1,0.0
8956,8957,15723481,Wright,728,0.5,1,42,8,0.0,2,0,1,41823.22,0,0.0
8957,8958,15787825,Okwudiliolisa,585,1,1,37,6,152496.82,1,1,1,99907.29,0,1.52638331
8958,8959,15710726,Hughes,573,0,1,52,8,0.0,2,0,1,178229.04,0,0.0
8959,8960,15627195,Parrott,568,1,1,26,1,112930.28,2,1,0,22095.73,0,5.1109549219999995
8960,8961,15657957,Hughes,602,1,0,26,8,113674.2,1,1,0,197861.16,1,0.574514978
8961,8962,15676117,Zinachukwudi,603,0,1,44,9,0.0,1,1,0,138328.24,0,0.0
8962,8963,15607874,Keane,687,0,1,38,0,144450.58,1,0,1,137276.83,0,1.0522575440000002
8963,8964,15796993,McCollum,741,0,1,52,1,171236.3,2,0,0,21834.4,1,7.842500824
8964,8965,15649858,Simpson,469,0.5,1,37,9,96776.49,1,1,1,119890.86,0,0.8072049029999999
8965,8966,15811032,Gambrell,477,1,0,58,8,145984.92,1,1,1,24564.7,0,5.942874123999999
8966,8967,15679963,Moretti,737,1,1,43,8,96353.8,1,0,0,10209.8,0,9.43738369
8967,8968,15579131,Ricci,835,0,1,25,7,0.0,2,1,1,83449.65,0,0.0
8968,8969,15572428,Rieke,717,1,0,33,0,115777.23,1,1,1,81508.1,0,1.4204383369999998
8969,8970,15622461,Ndubuagha,562,0,0,51,7,122822.0,2,0,0,32626.21,0,3.764519385
8970,8971,15636105,Chung,758,0.5,1,61,2,0.0,2,1,1,43982.41,0,0.0
8971,8972,15583849,Ts'ai,408,0,1,40,3,0.0,2,0,0,124874.23,0,0.0
8972,8973,15718780,Cox,650,0.5,0,32,4,79450.09,1,1,1,118324.75,0,0.6714579159999999
8973,8974,15739271,Lei,582,1,1,33,2,122394.0,1,1,1,22113.93,0,5.53470143
8974,8975,15697129,Ulyanova,706,0.5,0,43,1,0.0,2,1,0,31962.77,0,0.0
8975,8976,15763415,Gray,567,1,1,41,0,134378.89,1,1,1,105746.94,0,1.270759135
8976,8977,15796617,McGregor,720,0,1,29,2,0.0,2,1,0,39925.52,0,0.0
8977,8978,15626628,Tretiakova,631,0.5,0,31,2,88161.85,2,1,0,127630.88,0,0.690756422
8978,8979,15765857,Genovesi,623,0.5,1,41,2,142412.13,1,1,0,28778.98,0,4.948477326
8979,8980,15742511,Gordon,514,0,1,35,3,121030.9,1,1,0,10008.68,0,12.09259363
8980,8981,15786433,Aitken,650,1,0,35,3,165982.43,2,1,1,24482.16,0,6.779729811
8981,8982,15685805,Ginikanwa,673,0.5,0,35,6,0.0,2,1,0,98618.79,0,0.0
8982,8983,15627971,Coates,504,0,0,32,8,206663.75,1,0,0,16281.94,0,12.692821
8983,8984,15783025,Piazza,723,1,1,37,3,94661.53,2,1,0,121239.65,0,0.7807802979999999
8984,8985,15726289,Cawood,645,0,1,25,0,174400.36,1,1,0,42669.37,0,4.087249472
8985,8986,15802118,Ignatieff,664,0.5,1,41,7,123428.69,1,1,1,164924.11,0,0.748396884
8986,8987,15607990,Gallo,760,0.5,1,43,6,175735.5,1,1,1,157337.29,0,1.116934835
8987,8988,15695932,Yelverton,766,0.5,1,36,5,78381.13,1,0,1,153831.6,0,0.509525546
8988,8989,15812279,William,634,0,1,37,5,115345.86,2,0,0,168781.8,0,0.6834022390000001
8989,8990,15687558,Mault,640,1,0,31,10,118613.34,1,1,0,168469.65,0,0.704063551
8990,8991,15729065,Mackay,784,1,1,28,2,109960.06,2,1,1,170829.87,0,0.643681693
8991,8992,15698902,McIntyre,547,1,0,42,1,142703.4,1,1,0,86207.49,1,1.655348045
8992,8993,15570192,Henry,608,1,0,40,8,121729.42,1,0,0,61164.45,0,1.9901988819999998
8993,8994,15809265,Kao,547,0,0,35,4,0.0,1,1,1,133287.73,0,0.0
8994,8995,15745201,Frewin,612,0,0,43,4,139496.35,2,1,1,77128.23,0,1.808628955
8995,8996,15580623,Yefremova,573,0.5,1,28,8,0.0,2,0,0,77660.03,0,0.0
8996,8997,15578156,Anenechukwu,615,0.5,1,32,5,138521.83,1,1,1,56897.1,0,2.4346026419999998
8997,8998,15631063,Trentino,710,0,0,33,2,0.0,2,1,0,72945.32,0,0.0
8998,8999,15692577,Tomlinson,674,1,0,38,10,83727.68,1,1,0,45418.12,0,1.843486256
8999,9000,15810910,Royston,702,0.5,0,38,9,0.0,2,1,1,158527.45,0,0.0
9000,9001,15723217,Cremonesi,616,0,1,37,9,0.0,1,1,0,111312.96,0,0.0
9001,9002,15733111,Yeh,688,0.5,1,32,6,124179.3,1,1,1,138759.15,0,0.894926929
9002,9003,15610727,Ch'in,605,0,1,36,7,128829.25,1,1,0,190588.59,0,0.675954683
9003,9004,15792720,Martinez,676,0,1,33,6,171490.78,1,0,0,79099.64,0,2.1680348990000002
9004,9005,15723153,Wearing,708,0.5,1,33,3,0.0,2,1,0,138613.21,0,0.0
9005,9006,15802823,Maclean,745,0.5,0,38,7,0.0,2,1,1,194230.82,0,0.0
9006,9007,15756118,T'ao,661,0.5,1,20,8,0.0,1,1,0,110252.53,0,0.0
9007,9008,15684934,Rose,726,0,1,31,9,0.0,2,1,1,106117.3,0,0.0
9008,9009,15776936,Whitworth,475,0,1,40,7,160818.08,1,0,1,169642.13,1,0.9479843240000001
9009,9010,15729087,Suttor,751,1,1,54,9,156367.6,2,0,1,116179.92,0,1.345909
9010,9011,15786463,Hsing,645,1,0,59,8,121669.93,2,0,0,91.75,1,1326.1027789999998
9011,9012,15717498,Boni,775,0,1,42,6,133970.22,2,0,1,187839.9,0,0.7132149240000001
9012,9013,15718406,Marshall,540,0,1,41,3,0.0,2,1,0,121098.65,0,0.0
9013,9014,15799468,Catchpole,591,0,0,34,3,96127.27,1,0,0,30972.06,0,3.1036769910000004
9014,9015,15626383,Tang,596,0.5,1,60,7,121907.97,1,0,1,30314.04,0,4.021501918
9015,9016,15597385,Siddons,573,0.5,1,41,5,0.0,2,0,1,14479.29,0,0.0
9016,9017,15570271,Wan,577,0.5,1,31,6,0.0,1,1,1,196395.25,0,0.0
9017,9018,15690330,Efimov,830,1,0,40,8,77701.64,1,0,1,19512.38,0,3.982171319
9018,9019,15680611,Rose,663,0,1,67,9,0.0,3,1,1,72318.77,0,0.0
9019,9020,15810227,Fanucci,421,0,1,34,2,0.0,2,1,1,96615.23,0,0.0
9020,9021,15807194,Iweobiegbulam,718,0.5,1,34,5,113922.44,2,1,0,30772.22,0,3.7021196389999997
9021,9022,15712199,Ijendu,655,1,0,61,2,183997.7,2,1,1,161217.18,0,1.141303303
9022,9023,15694995,O'Sullivan,712,0,1,23,2,0.0,2,0,1,66795.78,0,0.0
9023,9024,15723400,Hutchinson,663,0,1,28,4,0.0,2,1,1,123969.64,0,0.0
9024,9025,15654772,Kwemto,640,0,0,47,6,89799.46,2,0,1,13783.77,1,6.514869299
9025,9026,15574743,Chiu,577,0.5,1,29,2,0.0,1,1,1,168924.41,0,0.0
9026,9027,15807593,Berry,546,0.5,0,36,7,85660.96,1,0,0,134778.01,0,0.6355707429999999
9027,9028,15686718,Hung,802,1,1,37,9,115569.21,1,0,1,119782.89,0,0.964822355
9028,9029,15695299,Mordvinova,590,0,0,45,2,81828.22,1,1,0,52167.97,0,1.5685528880000001
9029,9030,15722701,Bruno,594,1,1,18,1,132694.73,1,1,0,167689.56,0,0.791311815
9030,9031,15799635,Arbour,577,0.5,1,51,2,108867.0,1,0,0,140800.66,1,0.7731995009999999
9031,9032,15742323,Barese,541,0,1,39,7,0.0,2,1,0,19823.02,0,0.0
9032,9033,15658435,Hingston,781,0,0,27,5,0.0,2,0,0,72969.9,0,0.0
9033,9034,15586029,Davis,806,1,1,34,2,96152.68,2,1,0,143711.02,0,0.669069637
9034,9035,15772337,Lawrence,723,1,0,49,0,153855.52,1,1,1,180862.26,1,0.850677858
9035,9036,15807555,Chung,535,0,1,45,2,0.0,2,1,0,125658.28,0,0.0
9036,9037,15603378,Padovano,768,0,0,36,3,141334.95,1,0,1,125870.5,0,1.122860003
9037,9038,15792862,Blinova,653,1,1,41,1,104584.11,1,1,0,15126.32,1,6.914048492999999
9038,9039,15657349,Carter,803,1,0,50,8,98173.02,1,0,0,22457.25,1,4.371551281
9039,9040,15777614,Webb,545,0.5,0,44,1,0.0,2,1,1,82614.89,0,0.0
9040,9041,15653952,T'an,581,1,0,38,3,135157.05,1,1,1,32919.42,0,4.105693539
9041,9042,15724336,Yates,513,1,0,49,5,171601.27,1,1,0,126223.84,0,1.359499679
9042,9043,15689594,Su,731,0,1,29,5,179539.2,1,0,0,112010.02,0,1.60288517
9043,9044,15801920,Christian,727,1,1,39,5,80615.46,2,0,0,180962.32,0,0.445482021
9044,9045,15653347,Chiu,560,0.5,1,47,1,0.0,1,0,0,128882.66,1,0.0
9045,9046,15749951,Sacco,766,1,1,27,5,126285.73,1,1,0,177614.17,1,0.7110115709999999
9046,9047,15648178,Lettiere,630,1,0,23,4,137964.51,1,0,1,174570.55,0,0.790308045
9047,9048,15738662,Daluchi,652,1,1,41,9,159434.03,1,1,0,178373.93,0,0.893819125
9048,9049,15640855,T'ien,729,1,1,40,5,113574.61,2,1,0,103396.08,0,1.098442127
9049,9050,15584288,Hung,629,0,0,33,6,0.0,2,1,1,59129.72,0,0.0
9050,9051,15760988,Liu,667,1,1,33,9,124573.33,2,0,0,683.37,0,182.2926526
9051,9052,15569624,Feng,671,1,0,31,6,105864.6,2,1,0,145567.34,0,0.727255166
9052,9053,15597949,Gilbert,768,1,0,47,5,104552.61,1,1,0,48137.08,1,2.1719765719999997
9053,9054,15604551,Robb,732,0,0,35,3,0.0,2,1,0,90876.95,0,0.0
9054,9055,15617476,Manfrin,546,0,0,30,5,0.0,2,0,1,198543.09,0,0.0
9055,9056,15645323,Chinwenma,630,0,1,55,2,0.0,1,1,1,106202.07,1,0.0
9056,9057,15793311,Smith,765,1,0,46,8,119492.88,2,0,1,166896.01,1,0.715972059
9057,9058,15764153,Rowe,704,0,0,33,0,130499.09,2,1,1,74804.36,0,1.744538554
9058,9059,15802560,Moran,470,0.5,0,48,6,140576.11,1,1,1,116971.05,0,1.2018025829999999
9059,9060,15728608,Walker,688,1,0,34,9,91025.58,2,0,1,163783.0,0,0.555769402
9060,9061,15770474,Myers,685,0,0,33,1,0.0,3,0,1,70221.13,1,0.0
9061,9062,15724444,Wall,567,0,0,38,1,125877.65,2,1,1,107841.77,0,1.167243917
9062,9063,15753110,McKay,720,0.5,1,64,3,45752.78,2,1,0,79623.28,1,0.574615615
9063,9064,15711521,Egobudike,609,0,1,39,3,121778.71,1,1,1,138399.67,0,0.879906072
9064,9065,15632816,Williams,521,1,0,49,2,127948.57,1,1,1,182765.14,0,0.7000709759999999
9065,9066,15693637,Ochoa,556,0,0,30,7,0.0,2,1,1,186648.19,0,0.0
9066,9067,15725509,Otutodilinna,662,1,1,30,5,115286.68,2,1,1,149587.92,0,0.77069512
9067,9068,15684645,Ajuluchukwu,704,1,1,41,9,62078.21,2,1,0,129050.67,0,0.48103748700000004
9068,9069,15692235,Bellucci,750,0,0,38,1,0.0,2,1,0,47764.99,0,0.0
9069,9070,15777459,Gordon,619,0.5,0,32,4,175406.13,2,1,1,172792.43,1,1.015126241
9070,9071,15656937,Johnston,468,0.5,1,26,1,131643.25,1,1,0,64436.16,0,2.0430027180000003
9071,9072,15610643,De Luca,435,1,1,44,3,151739.65,1,1,0,167461.5,0,0.90611663
9072,9073,15777315,Hill,529,0,1,43,6,93616.35,2,0,0,98348.66,0,0.9518823129999999
9073,9074,15611058,Eluemuno,702,1,0,60,5,138597.54,2,1,1,41536.59,1,3.3367577839999996
9074,9075,15630413,Howarth,608,0,0,41,5,0.0,2,1,1,72462.25,0,0.0
9075,9076,15635942,Thomson,576,0,1,40,9,0.0,2,1,0,112465.19,1,0.0
9076,9077,15648858,King,666,0,0,27,1,85225.21,1,0,1,64511.44,0,1.3210867720000001
9077,9078,15810732,Grant,730,0,0,36,8,148749.29,2,1,0,91830.75,0,1.619820049
9078,9079,15705448,Gilbert,647,1,1,52,7,130013.12,1,1,1,190806.36,1,0.6813877690000001
9079,9080,15730488,Richmond,516,0.5,0,27,1,0.0,1,0,1,112311.15,0,0.0
9080,9081,15620443,Fiorentino,711,0,0,81,6,0.0,2,1,1,72276.24,0,0.0
9081,9082,15741078,Greece,736,0,1,54,7,111729.47,2,0,1,84920.49,0,1.31569507
9082,9083,15753161,Dickson,768,0,0,36,5,180169.44,2,1,0,17348.56,0,10.38526771
9083,9084,15711396,Henderson,427,0.5,1,40,8,0.0,2,1,1,82870.75,0,0.0
9084,9085,15593499,Stevens,686,0.5,0,47,6,0.0,1,1,0,32080.69,1,0.0
9085,9086,15579189,Mitchell,690,0,0,42,5,0.0,2,0,1,120512.08,0,0.0
9086,9087,15743545,Nworie,647,0.5,0,29,2,0.0,2,1,0,179032.68,0,0.0
9087,9088,15791316,Boni,714,0,1,35,3,0.0,2,1,1,95623.28,0,0.0
9088,9089,15608246,Wentcher,736,1,0,36,8,103914.17,1,1,1,110035.88,1,0.944366238
9089,9090,15676526,Bentley,608,0,0,34,4,88772.87,1,1,1,168822.01,0,0.525837064
9090,9091,15813911,Hayes-Williams,809,0,0,39,5,0.0,1,1,0,77705.75,0,0.0
9091,9092,15630195,Johnstone,745,0,0,40,6,131184.67,1,1,1,49815.62,0,2.633404342
9092,9093,15736250,Johnstone,781,0,1,38,2,117810.79,1,0,1,65632.33,1,1.795011544
9093,9094,15671334,Nixon,527,0,1,31,4,0.0,1,1,0,169361.89,0,0.0
9094,9095,15574169,Trevisano,595,1,0,32,0,92466.21,1,1,0,4721.3,0,19.58490458
9095,9096,15718839,Tsui,850,1,0,38,2,102741.15,2,0,1,23974.85,0,4.285371963
9096,9097,15762331,Moss,569,0,1,37,9,178755.84,1,1,0,199929.17,0,0.8940958440000001
9097,9098,15606901,Graham,728,0,1,43,7,0.0,2,1,0,40023.7,0,0.0
9098,9099,15713559,Onyemauchechukwu,473,1,0,32,5,146602.25,2,1,1,72946.95,0,2.009710481
9099,9100,15768881,Saunders,738,0,1,29,2,0.0,2,1,1,170421.13,0,0.0
9100,9101,15743075,Ko,659,0,1,35,6,0.0,2,1,1,58879.11,0,0.0
9101,9102,15660980,Cairns,597,0.5,1,38,6,115702.67,2,1,1,25059.05,0,4.617200971
9102,9103,15810942,Chiemela,445,1,0,61,2,137655.31,1,0,1,29909.84,0,4.602341905
9103,9104,15728362,Robertson,671,0,0,29,3,0.0,2,1,0,158043.11,0,0.0
9104,9105,15683339,P'eng,656,0.5,0,34,6,59877.33,1,1,0,14032.62,1,4.26701001
9105,9106,15685476,Tseng,658,0,1,31,5,100082.14,1,0,1,49809.88,0,2.009282897
9106,9107,15663650,Russell,698,1,1,52,10,107304.39,3,1,0,28806.32,1,3.725029438
9107,9108,15617434,Yen,655,0.5,1,38,9,0.0,1,0,1,90490.33,0,0.0
9108,9109,15622470,Yeh,772,0.5,1,41,10,96032.22,1,1,1,75825.57,0,1.2664886
9109,9110,15703682,Kalinina,681,0.5,1,33,10,0.0,1,0,0,158336.36,0,0.0
9110,9111,15727391,Collier,688,1,1,29,9,144553.5,2,1,0,143454.95,0,1.007657805
9111,9112,15711062,Thomas,633,1,1,40,5,86172.81,2,1,1,117279.49,0,0.7347645359999999
9112,9113,15567339,Shaw,735,0,1,73,9,0.0,1,1,1,114283.33,0,0.0
9113,9114,15760662,Francis,521,1,0,29,2,87212.8,1,1,1,994.86,0,87.66338982
9114,9115,15605737,George,541,0,1,36,5,0.0,2,1,0,124795.84,0,0.0
9115,9116,15692977,Ikenna,612,1,0,36,2,130700.92,2,0,0,77592.8,0,1.684446495
9116,9117,15672082,Schatz,562,0,1,62,3,0.0,2,1,0,105986.01,0,0.0
9117,9118,15600280,Tao,703,0,0,32,6,0.0,2,0,0,33606.52,0,0.0
9118,9119,15804052,Scott,710,0.5,1,23,6,0.0,2,1,1,134188.11,0,0.0
9119,9120,15576065,Sims,731,0.5,0,40,5,171325.98,1,1,1,159718.27,1,1.072676157
9120,9121,15796838,Chibugo,703,0.5,1,58,4,92930.92,1,0,1,85148.78,0,1.091394615
9121,9122,15693526,Ku,618,0,0,40,0,0.0,1,1,0,119059.13,0,0.0
9122,9123,15748595,Stanton,689,0,0,29,1,77556.79,2,1,1,122998.26,0,0.6305519279999999
9123,9124,15679029,Kung,718,0,1,33,7,102874.28,1,0,0,117841.06,0,0.872991808
9124,9125,15753639,Gibson,608,0,1,37,5,146093.39,2,0,0,160593.41,0,0.909709745
9125,9126,15604138,Iheanacho,749,0.5,1,34,2,0.0,1,0,0,174189.04,1,0.0
9126,9127,15666095,Costa,753,0.5,1,51,4,79811.72,2,0,1,68260.27,1,1.16922655
9127,9128,15643487,Sal,630,0.5,1,39,10,105473.74,1,0,0,58854.88,1,1.792098463
9128,9129,15764033,Lin,693,1,0,43,1,121927.92,1,1,0,87994.95,1,1.385624061
9129,9130,15747288,Ferri,838,0.5,0,40,6,61671.19,1,0,1,150659.35,1,0.409341936
9130,9131,15790599,Yin,756,1,0,39,5,149363.12,2,1,1,109098.39,0,1.369068049
9131,9132,15737705,Avdeyeva,775,0,0,27,4,152309.37,1,1,0,104112.0,0,1.4629377019999998
9132,9133,15737194,Tu,635,0,0,33,5,0.0,2,1,0,122949.71,0,0.0
9133,9134,15726776,Donnelly,705,0.5,1,36,1,111629.29,1,1,1,21807.16,0,5.11892837
9134,9135,15804357,Loggia,481,0,1,40,3,0.0,1,1,1,32319.93,0,0.0
9135,9136,15664432,Chao,727,0.5,0,49,7,96296.78,1,1,0,190457.87,1,0.505606726
9136,9137,15688984,Belonwu,595,0,1,20,4,95830.43,1,1,0,177738.98,0,0.539163835
9137,9138,15583026,Welch,535,0,0,38,0,135919.33,1,1,0,80425.65,0,1.68999977
9138,9139,15771668,Henderson,578,0,1,59,10,185966.64,1,0,0,9445.42,1,19.688551699999998
9139,9140,15779904,Yobanna,597,0,0,29,5,0.0,2,1,1,174825.57,0,0.0
9140,9141,15784323,Gallo,449,0,0,21,7,0.0,2,0,0,175743.92,0,0.0
9141,9142,15756277,Wilson,850,1,0,43,8,92244.83,2,1,0,54949.73,0,1.678713071
9142,9143,15663312,Marino,494,0,0,35,9,112727.06,2,1,0,183752.91,0,0.613470883
9143,9144,15793197,Bailey,676,0,0,34,8,100359.54,1,0,0,46038.28,0,2.179915062
9144,9145,15731463,Gboliwe,818,1,1,43,10,105301.5,1,1,1,78941.59,0,1.3339166340000002
9145,9146,15621768,Chukwuhaenye,712,0.5,1,45,6,112994.65,1,0,0,198398.68,0,0.569533275
9146,9147,15691323,Bianchi,672,1,1,40,4,89025.88,2,1,0,188892.19,0,0.471305246
9147,9148,15781326,Ford,636,0,1,35,9,95478.17,1,0,0,169286.74,0,0.56400265
9148,9149,15595640,Rizzo,698,0,1,37,8,0.0,2,0,0,145004.39,0,0.0
9149,9150,15814331,Lung,597,1,0,43,7,119127.46,2,1,0,55809.92,0,2.134521246
9150,9151,15602030,Ramirez,717,0,1,28,4,128206.79,1,1,1,54272.12,0,2.362295595
9151,9152,15747974,Sabbatini,614,0,1,49,1,0.0,2,1,0,192440.54,0,0.0
9152,9153,15611315,Ts'ao,708,1,0,23,4,71433.08,1,1,0,103697.57,0,0.688859729
9153,9154,15636977,Trevisan,507,1,1,36,9,118214.32,3,1,0,119110.03,1,0.992479978
9154,9155,15690337,Chinwenma,581,0,0,27,5,102258.11,2,1,0,194681.6,0,0.525258216
9155,9156,15680666,Berry,579,0.5,0,39,2,151963.26,2,1,0,158948.63,0,0.9560526570000001
9156,9157,15679551,Colombo,504,0.5,0,46,2,163764.84,1,1,1,165122.55,1,0.991777562
9157,9158,15778915,Harris,737,0,0,32,7,128551.36,2,0,1,189402.71,0,0.67871975
9158,9159,15568849,Bryan,540,0.5,0,31,10,118158.74,1,1,1,158027.57,0,0.747709656
9159,9160,15747762,Chigozie,609,0,1,32,7,118520.41,1,0,0,3815.48,0,31.06304056
9160,9161,15753679,Mullawirraburka,778,0,1,24,4,0.0,2,1,1,162809.2,0,0.0
9161,9162,15750049,Steele,621,0,1,40,10,163823.37,1,0,0,89519.47,0,1.8300306069999999
9162,9163,15606097,Zakharov,665,1,1,63,7,104469.58,1,1,1,25165.36,1,4.151324678
9163,9164,15802368,Ch'eng,608,0,0,47,6,0.0,1,1,1,126012.57,0,0.0
9164,9165,15767488,Berry,680,0.5,1,36,7,0.0,2,1,0,20109.21,0,0.0
9165,9166,15669946,Jen,663,1,0,46,2,141726.88,1,1,1,58257.23,0,2.432777528
9166,9167,15612103,Wang,627,1,0,35,2,137852.96,1,1,1,172269.21,1,0.8002182170000001
9167,9168,15645353,Chubb,607,0,1,26,1,0.0,1,1,0,29818.2,0,0.0
9168,9169,15650018,Chen,681,0,0,43,8,154100.3,1,0,0,114659.81,0,1.34397833
9169,9170,15659002,Mazzanti,766,0,0,45,6,0.0,2,0,0,147184.74,0,0.0
9170,9171,15616028,T'ao,694,0,1,30,2,0.0,3,0,1,15039.41,0,0.0
9171,9172,15660475,Ndubueze,411,0,0,54,9,0.0,1,0,1,76621.49,0,0.0
9172,9173,15652615,Ferri,742,0,1,39,8,140004.96,1,1,1,92985.78,0,1.5056598980000002
9173,9174,15653572,Thornton,673,0.5,1,43,8,127132.96,1,0,1,6009.27,1,21.15614043
9174,9175,15628059,DeRose,529,0,1,61,1,0.0,2,1,1,191370.97,0,0.0
9175,9176,15703413,Montes,519,0,0,38,7,125328.56,1,1,0,188225.67,0,0.665842018
9176,9177,15610433,Kwemto,573,0,1,35,9,0.0,2,1,0,11743.89,0,0.0
9177,9178,15770548,Lucchese,453,1,0,28,3,139986.65,1,1,0,136846.75,0,1.022944644
9178,9179,15645637,Huggins,798,1,0,39,6,119787.76,1,1,1,164248.33,0,0.7293088459999999
9179,9180,15590888,Wade,693,0.5,0,34,10,107556.06,2,0,0,154631.35,0,0.6955643859999999
9180,9181,15568326,Kenenna,637,0,0,44,2,0.0,2,1,0,149665.65,0,0.0
9181,9182,15655368,Wheeler,672,0,1,47,1,0.0,1,0,0,91574.92,0,0.0
9182,9183,15665579,Cartwright,597,0,0,28,0,142705.95,1,1,0,127233.39,0,1.1216077009999998
9183,9184,15676091,Iloerika,543,0,1,42,7,0.0,1,1,1,56650.47,0,0.0
9184,9185,15716984,Palermo,695,0.5,0,56,4,0.0,2,1,0,84644.76,0,0.0
9185,9186,15715078,Nkemakolam,584,0,1,35,6,161613.94,2,1,1,148238.16,0,1.090231692
9186,9187,15569452,Butler,652,1,0,58,3,116353.2,2,0,1,193502.9,0,0.601299515
9187,9188,15628863,Calabresi,601,0,1,38,4,60013.81,1,1,1,38020.05,0,1.578477935
9188,9189,15778192,Nkemdilim,628,0.5,1,28,4,0.0,2,1,1,176750.81,0,0.0
9189,9190,15793723,Ch'iu,607,1,1,32,9,144272.07,2,1,0,176580.63,0,0.8170322529999999
9190,9191,15798943,Alexander,646,0,0,46,8,0.0,2,1,0,133059.15,0,0.0
9191,9192,15764708,Chiabuotu,572,0,1,30,6,117696.67,1,1,0,100843.82,0,1.167118322
9192,9193,15791040,Vasilyeva,801,0.5,1,58,1,79954.61,2,1,1,30484.19,0,2.622822191
9193,9194,15631512,Schneider,597,0,0,26,8,149989.39,1,1,0,42330.58,0,3.54328691
9194,9195,15640106,Mason,613,0,1,40,7,124339.9,1,0,0,193309.58,0,0.643216441
9195,9196,15710315,Chukwukadibia,529,1,1,29,4,135759.4,1,0,0,112813.79,1,1.203393663
9196,9197,15771535,Tsui,794,0.5,0,37,9,0.0,2,1,0,68008.85,0,0.0
9197,9198,15611947,Banks,557,0,1,34,3,83074.0,1,1,0,132673.22,0,0.6261549989999999
9198,9199,15670266,Shih,499,0,0,28,4,141792.61,1,1,1,22001.91,0,6.444559131
9199,9200,15609083,Tretiakova,544,0,0,26,6,0.0,1,1,0,100200.4,1,0.0
9200,9201,15567923,Barese,739,0,0,30,6,0.0,1,0,0,122604.44,0,0.0
9201,9202,15788183,Longo,458,1,0,43,1,106870.12,2,1,0,100564.37,0,1.06270362
9202,9203,15735782,MacDonald,528,0,1,31,9,120962.59,1,1,0,5419.31,0,22.32066259
9203,9204,15774401,Chambers,773,0.5,1,51,4,0.0,2,0,0,123587.83,1,0.0
9204,9205,15737971,Cowen,646,0,0,30,5,0.0,2,1,0,13935.32,0,0.0
9205,9206,15758750,Iweobiegbunam,564,0,1,31,0,110527.17,1,1,1,87060.77,0,1.26954046
9206,9207,15611767,Mai,624,1,0,52,0,133723.43,1,0,0,4859.59,1,27.51743048
9207,9208,15643770,Yu,682,0,0,52,5,112670.48,1,1,0,21085.17,1,5.343588883
9208,9209,15744717,Duffy,726,0,0,44,2,0.0,2,1,1,26733.86,0,0.0
9209,9210,15570681,Chiang,560,0,1,24,1,116084.32,1,1,0,89734.7,0,1.293639138
9210,9211,15792650,Watts,382,0.5,1,36,0,0.0,1,1,1,179540.73,1,0.0
9211,9212,15605531,Daly,457,0.5,0,38,6,0.0,2,1,0,173219.09,0,0.0
9212,9213,15605339,Baker,673,0,0,37,10,0.0,2,1,1,37411.35,0,0.0
9213,9214,15672216,Uvarov,584,0,0,40,4,82441.75,1,0,0,80852.11,0,1.019661082
9214,9215,15812893,Costa,629,0,0,39,10,0.0,2,1,1,43174.49,1,0.0
9215,9216,15624180,Genovesi,584,1,0,37,10,134171.8,4,1,1,70927.11,1,1.8916857040000001
9216,9217,15701364,Doherty,724,0,1,30,10,0.0,2,1,1,54265.55,0,0.0
9217,9218,15762588,Kaleski,644,0,1,31,5,0.0,2,1,1,41872.17,0,0.0
9218,9219,15806318,Wright,676,1,0,48,2,124442.38,1,1,0,15068.53,1,8.258428659
9219,9220,15712596,Huang,499,0,1,31,4,0.0,1,1,0,25950.49,0,0.0
9220,9221,15600399,Trentino,598,0,1,60,4,0.0,1,1,0,197727.14,1,0.0
9221,9222,15576216,Chienezie,655,1,0,37,4,108862.76,1,1,0,79555.08,1,1.3683948280000002
9222,9223,15620750,Sugden,559,0,1,28,3,141099.43,1,1,1,15607.27,0,9.040622095
9223,9224,15623489,Tu,543,0,0,67,0,128843.67,1,1,1,134612.48,0,0.9571450579999999
9224,9225,15667944,Onuchukwu,679,0,1,39,0,86843.61,1,0,1,159830.58,0,0.5433479
9225,9226,15584928,Ugochukwutubelum,594,1,0,32,4,120074.97,2,1,1,162961.79,0,0.736828983
9226,9227,15779913,Davidson,586,0,1,27,5,130231.8,2,1,1,192427.16,0,0.67678492
9227,9228,15644977,Goddard,776,0,0,31,5,0.0,2,1,0,92647.94,0,0.0
9228,9229,15749679,Beck,699,0,1,39,2,109724.38,1,1,1,180022.39,0,0.609504073
9229,9230,15629010,Beam,847,1,0,35,5,111743.43,1,1,1,183584.14,0,0.608676926
9230,9231,15768465,Sheppard,582,1,1,35,8,121309.17,2,1,1,28750.67,0,4.219351062
9231,9232,15767781,Godfrey,648,0,1,38,10,82697.28,1,1,0,74846.67,0,1.104889236
